"","playerId","nameFull","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"2355",20160134,"Kenneth Dixon","RB",70,223,22.2821917808219,4.56,37.5,18,4.28,121,6.97,4,134
"2356",20160022,"Josh Doctson","WR",74,206,23.4164383561644,4.5,41,14,4.08,131,6.84,1,22
"2357",20160073,"Kenyan Drake","RB",73,211,22.2684931506849,4.45,34.5,10,4.21,123,7.04,3,73
"2358",20160168,"Spencer Drango","OG",78,315,23.5506849315069,5.27,27,30,4.66,100,7.88,5,168
"2359",20160231,"Thomas Duarte","TE",74,244,21.0958904109589,4.72,33.5,12,4.24,118,6.97,7,231
"2362",20160021,"Will Fuller","WR",72,185,22.0493150684932,4.32,33.5,10,4.27,126,6.93,1,21
"2363",20160028,"Joshua Garnett","OG",77,321,22.1972602739726,5.32,29,30,4.64,99,7.62,1,28
"2365",20160095,"Graham Glasgow","C",78,308,23.7068493150685,5.13,25,23,4.63,106,7.63,3,95
"2366",20160109,"B.J. Goodson","OLB",73,242,22.9315068493151,4.69,34.5,30,4.51,118,7.05,4,109
"2369",20160089,"Javon Hargrave","DT",74,305,23.2356164383562,4.93,34.5,29,4.7,109,7.9,3,89
"2370",20160123,"Jerald Hawkins","OT",78,305,22.5479452054795,5.23,23.5,23,4.89,100,8.19,4,123
"2372",20160177,"Temarrick Hemingway","TE",77,251,22.7616438356164,4.71,30.5,18,4.31,115,6.88,6,177
"2373",20160045,"Derrick Henry","RB",75,247,21.7972602739726,4.54,37,22,4.38,130,7.2,2,45
"2374",20160132,"Willie Henry","DT",75,308,22.1232876712329,5,30.5,28,4.53,110,7.57,4,132
"2375",20160081,"Austin Hooper","TE",75,254,21.4958904109589,4.72,33,19,4.32,117,7,3,81
"2376",20160185,"DeAndre Houston-Carson","S",73,205,23.0575342465753,4.54,32.5,13,4.28,115,7.15,6,185
"2377",20160038,"Xavien Howard","DB",73,196,22.8328767123288,4.58,33,11,4.15,122,7.18,2,38
"2378",20160152,"Matthew Ioannidis","DT",75,305,22.3095890410959,5.03,28,32,4.68,108,7.78,5,152
"2380",20160176,"Andy Janovich","FB",73,238,22.9479452054795,4.81,34,30,4.32,119,7.28,6,176
"2381",20160043,"Austin Johnson","DT",76,314,21.9890410958904,5.32,26,25,4.75,96,7.84,2,43
"2383",20160037,"Chris Jones","DT",78,310,21.8356164383562,5.03,24.5,26,4.62,106,7.44,2,37
"2384",20160060,"Cyrus Jones","DB",70,200,22.427397260274,4.49,33,10,4.21,116,6.71,2,60
"2386",20160146,"Matthew Judon","DE",75,263,23.7178082191781,4.73,35,30,4.52,109,7.67,5,146
"2389",20160070,"Bronson Kaufusi","DE",78,285,24.8301369863014,4.87,30,25,4.25,111,7.03,3,70
"2390",20160018,"Ryan Kelly","C",76,309,22.9287671232877,5.03,30,26,4.59,103,7.58,1,18
"2391",20160111,"Miles Killebrew","S",74,222,22.9835616438356,4.65,38,22,4.18,127,6.93,4,111
"2393",20160113,"Nick Kwiatkoski","LB",74,242,22.9397260273973,4.73,32,19,4.22,120,7.16,4,113
"2394",20160237,"Daniel Lasco","RB",73,205,23.5671232876712,4.46,41.5,23,4.26,135,7.22,7,237
"2395",20160020,"Darron Lee","OLB",73,232,21.5424657534247,4.47,35.5,17,4.2,133,7.12,1,20
"2396",20160130,"Alex Lewis","OT",78,315,24.0356164383562,5.22,29.5,27,4.72,100,7.94,4,130
"2399",20160137,"Dean Lowry","DE",78,296,21.9013698630137,4.87,32.5,30,4.38,114,7.26,4,137
"2401",20160050,"Nick Martin","C",77,300,23.013698630137,5.22,28,28,4.72,97,7.57,2,50
"2402",20160131,"Blake Martinez","LB",74,237,22.3150684931507,4.71,28.5,22,4.2,113,6.98,4,131
"2404",20160246,"Tyler Matakevich","LB",73,235,23.3643835616438,4.81,31,22,4.5,112,7.19,7,246
"2405",20160144,"Connor McGovern","OG",76,306,23.0191780821918,5.11,33,33,4.65,109,7.5,5,144
"2407",20160085,"Braxton Miller","WR",74,215,23.4246575342466,4.5,35,17,4.07,123,6.65,3,85
"2408",20160205,"Harlan Miller","DB",72,182,21.8712328767123,4.65,35.5,6,4.43,118,7.44,6,205
"2409",20160233,"Jalen Mills","S",72,191,22.0767123287671,4.61,37,16,4,123,6.86,7,233
"2410",20160112,"Malcolm Mitchell","WR",73,200,23.7890410958904,4.45,36,15,4.34,129,6.94,4,112
"2411",20160107,"Chris Moore","WR",73,204,22.8821917808219,4.53,37,10,4.2,130,6.76,4,107
"2412",20160188,"David Morgan","TE",76,265,22.958904109589,5.02,30,29,4.19,115,6.93,6,188
"2413",20160106,"Eric Murray","DB",71,199,22.3205479452055,4.49,39.5,15,4.05,124,7.08,4,106
"2414",20160065,"Carl Nassib","DE",79,275,23.0602739726027,4.84,28.5,21,4.37,114,7.27,3,65
"2415",20160017,"Keanu Neal","S",72,211,20.772602739726,4.62,38,17,4.38,132,7.09,1,17
"2418",20160069,"Yannick Ngakoue","DE",74,246,21.0931506849315,4.75,34.5,26,4.5,118,7.35,3,69
"2419",20160203,"Dadi Nicolas","DE",75,235,23.5945205479452,4.74,41,14,4.38,116,7.04,6,203
"2421",20160032,"Emmanuel Ogbah","DE",76,275,22.4904109589041,4.63,35.5,20,4.5,121,7.26,2,32
"2424",20160241,"Charone Peake","WR",74,209,23.5479452054795,4.45,35.5,12,4.46,122,6.96,7,241
"2428",20160005,"Jalen Ramsey","DB",74,208,21.5260273972603,4.41,41.5,14,4.18,135,6.94,1,5
"2429",20160012,"Sheldon Rankins","DT",74,305,22.0821917808219,5.03,34.5,28,4.59,118,7.44,1,12
"2430",20160166,"D.J. Reader","DT",75,325,21.841095890411,5.33,29.5,30,4.71,99,7.9,5,166
"2432",20160116,"Hassan Ridgeway","DT",75,318,21.5013698630137,5.02,32,24,4.82,113,8.28,4,116
"2433",20160046,"A'Shawn Robinson","DT",76,317,21.1205479452055,5.2,26,22,4.74,106,7.8,2,46
"2435",20160252,"Beau Sandland","TE",77,252,23.1917808219178,4.74,35,23,4.33,124,7.1,7,252
"2436",20160099,"Joe Schobert","LB",73,245,22.4904109589041,4.76,33.5,22,4.3,111,7.11,4,99
"2438",20160040,"Sterling Shepard","WR",70,201,22.227397260274,4.48,41,20,4.35,123,7,2,40
"2439",20160098,"Justin Simmons","S",74,202,22.4547945205479,4.61,40,16,3.85,126,6.58,3,98
"2440",20160157,"LeShaun Sims","DB",72,203,22.6246575342466,4.53,37,11,4.19,120,7.08,5,157
"2443",20160153,"Wendell Smallwood","RB",70,208,22.2602739726027,4.47,33.5,14,4.28,120,6.83,5,153
"2444",20160108,"Ryan Smith","DB",71,189,22.6547945205479,4.47,36,18,4.09,122,6.88,4,108
"2445",20160039,"Noah Spence","DE",74,251,22.3178082191781,4.8,35,25,4.35,121,7.21,2,39
"2446",20160048,"Jason Spriggs","OT",78,301,21.9643835616438,4.94,31.5,31,4.44,115,7.7,2,48
"2449",20160047,"Michael Thomas","WR",75,212,21.7150684931507,4.57,35,18,4.13,126,6.8,2,47
"2450",20160071,"Darian Thompson","S",74,208,22.613698630137,4.69,32.5,12,4.33,118,7.26,3,71
"2451",20160078,"Joe Thuney","OG",77,305,23.4575342465753,4.95,28.5,28,4.54,110,7.47,3,78
"2452",20160170,"Cole Toner","OT",77,300,22.1424657534247,5.32,26,22,4.59,103,7.88,5,170
"2453",20160193,"Sebastian Tretola","OG",76,314,24.0082191780822,5.45,23.5,22,5.02,90,7.94,6,193
"2454",20160164,"Halapoulivaati Vaitai","OT",78,320,22.8821917808219,5.26,29,23,5,113,8.26,5,164
"2455",20160096,"Vincent Valentine","DT",75,320,22.1917808219178,5.19,29,17,4.59,110,8.03,3,96
"2456",20160197,"Dan Vitale","FB",73,239,21.5205479452055,4.6,38.5,30,4.12,123,7.12,6,197
"2457",20160044,"Jihad Ward","DE",77,295,22.1479452054795,5.11,25,20,4.63,111,7.38,2,44
"2458",20160080,"Adolphus Washington","DT",76,295,21.441095890411,5.17,27,21,4.79,99,8.06,3,80
"2459",20160143,"DeAndre Washington","RB",68,204,23.1945205479452,4.49,34.5,24,4.2,116,7.03,5,143
"2460",20160178,"D.J. White","DB",71,193,22.6493150684932,4.49,33,17,4.33,132,7.18,6,178
"2461",20160056,"Cody Whitehair","OG",75,310,23.813698630137,5.02,25.5,16,4.58,110,7.32,2,56
"2463",20160092,"Brandon Williams","DB",72,200,23.6493150684932,4.37,30.5,18,4.19,118,6.85,3,92
"2466",20160077,"Daryl Worley","DB",73,205,21.1945205479452,4.64,35.5,14,4.15,123,6.98,3,77
"2468",20160104,"Tavon Young","DB",69,177,22.1397260273973,4.46,34.5,9,3.93,118,6.8,4,104
"2469",20160202,"Anthony Zettel","DT",76,270,23.7342465753425,4.81,30.5,28,4.39,109,7.63,6,202
"2470",20170006,"Jamal Adams","S",73,213,21.5452054794521,4.56,31.5,18,4.13,120,6.96,1,6
"2471",20170170,"Rodney Adams","WR",73,189,22.6328767123288,4.44,29.5,8,4.28,125,6.98,5,170
"2473",20170173,"Brian Allen","DB",75,215,23.5342465753425,4.48,34.5,15,4.34,117,6.64,5,173
"2474",20170017,"Jonathan Allen","DE",75,288,22.2958904109589,5,30,21,4.44,108,7.49,1,17
"2475",20170164,"Isaac Asiata","OG",75,341,24.3452054794521,5.34,25.5,35,4.93,102,7.83,5,164
"2477",20170060,"Chidobe Awuzie","DB",72,202,21.9452054794521,4.43,34.5,16,4.14,132,6.81,2,60
"2478",20170036,"Budda Baker","S",70,195,21.3123287671233,4.45,32.5,15,4.08,115,6.76,2,36
"2479",20170137,"Zach Banner","OT",81,358,23.3561643835616,5.58,23.5,22,5.21,92,8.31,4,137
"2480",20170080,"Tarell Basham","DE",76,266,23.1287671232877,4.7,31.5,15,4.44,119,7.27,3,80
"2481",20170200,"Adam Bisnowaty","OT",77,310,23.386301369863,5.23,29.5,23,4.94,96,8.02,6,200
"2485",20170047,"Tyus Bowser","OLB",75,240,21.9479452054795,4.65,37.5,21,4.29,127,6.75,2,47
"2487",20170185,"Caleb Brantley","DT",74,307,22.6684931506849,5.14,27,21,4.5,105,7.66,6,185
"2488",20170227,"Josh Carraway","OLB",75,242,23.0575342465753,4.74,29.5,25,4.42,120,7.2,7,227
"2489",20170139,"Jehu Chesson","WR",74,204,23.3452054794521,4.47,35.5,10,4.09,132,6.7,4,139
"2490",20170186,"Chuck Clark","DB",72,210,22.041095890411,4.54,34,16,4.07,122,6.85,6,186
"2491",20170024,"Gareon Conley","DB",72,195,21.8465753424658,4.44,37,11,4.18,129,6.68,1,24
"2492",20170041,"Dalvin Cook","RB",70,210,21.7315068493151,4.49,30.5,22,4.53,116,7.27,2,41
"2495",20170130,"Julie'n Davenport","OT",79,315,22.3150684931507,5.45,27,18,4.69,106,7.57,4,130
"2497",20170209,"Robert Davis","WR",75,217,22.0876712328767,4.44,41,19,4.28,136,6.82,6,209
"2498",20170063,"Dion Dawkins","OT",77,320,23.0219178082192,5.11,26,26,4.78,106,7.3,2,63
"2499",20170099,"Rasul Douglas","DB",74,209,21.6794520547945,4.59,33.5,16,4.26,120,6.97,3,99
"2500",20170247,"Malachi Dupre","WR",74,196,21.558904109589,4.52,39.5,11,4.26,135,7.19,7,247
"2501",20170070,"Pat Elflein","C",75,303,22.827397260274,5.32,23.5,22,4.71,99,7.94,3,70
"2502",20170023,"Evan Engram","TE",75,240,22.6684931506849,4.42,36,19,4.23,125,6.92,1,23
"2504",20170044,"Gerald Everett","TE",75,245,22.8575342465753,4.62,37.5,22,4.33,126,6.99,2,44
"2505",20170071,"Dan Feeney","OG",76,310,22.9315068493151,5.24,28,26,4.68,101,7.52,3,71
"2506",20170237,"Isaiah Ford","WR",74,195,21.2301369863014,4.61,35.5,14,4.34,127,6.94,7,237
"2507",20170243,"Kyle Fuller","OG",77,315,23.1671232876712,5.24,26,23,4.84,96,7.71,7,243
"2508",20170140,"Wayne Gallman","RB",72,210,22.5890410958904,4.6,29.5,21,4.28,120,7.17,4,140
"2509",20170085,"Antonio Garcia","OT",79,302,23.3972602739726,5.15,31,24,4.94,108,7.98,3,85
"2510",20170120,"Ben Gedeon","LB",74,244,22.5479452054795,4.75,34.5,27,4.39,119,6.98,4,120
"2512",20170166,"Shelton Gibson","WR",71,191,22.1232876712329,4.5,32,8,4.2,118,6.83,5,166
"2513",20170138,"Ryan Glasgow","DT",75,302,23.5917808219178,5.13,27.5,20,4.62,105,7.55,4,138
"2514",20170096,"Kenny Golladay","WR",76,213,23.4986301369863,4.5,35.5,18,4.15,120,7,3,96
"2515",20170090,"Shaquill Griffin","DB",73,198,21.7890410958904,4.38,38.5,17,4.14,132,6.87,3,90
"2516",20170077,"Daeshon Hall","DE",77,265,21.8876712328767,4.76,36,18,4.63,123,7.03,3,77
"2517",20170141,"Chad Hansen","WR",74,202,22.2904109589041,4.53,35,11,4.13,119,6.74,4,141
"2518",20170136,"Sean Harlow","OG",76,284,22.1013698630137,5.15,30.5,26,4.81,105,8.16,4,136
"2519",20170022,"Charles Harris","DE",75,250,22.1616438356164,4.82,32,21,4.56,109,7.47,1,22
"2521",20170082,"Carlos Henderson","WR",71,198,22.372602739726,4.46,36,13,4.35,131,7.18,3,82
"2522",20170156,"Brian Hill","RB",73,219,21.4821917808219,4.54,34,15,4.32,125,7.03,5,156
"2523",20170095,"Delano Hill","S",73,216,21.4356164383562,4.47,33.5,17,4.27,115,6.96,3,95
"2525",20170019,"O.J. Howard","TE",78,251,22.4547945205479,4.51,30,22,4.16,121,6.85,1,19
"2526",20170180,"Danny Isidora","OG",75,306,22.9123287671233,5.03,29,26,4.9,94,8.13,5,180
"2527",20170115,"Dorian Johnson","OG",77,305,22.5342465753425,5.27,30,21,5.09,114,8.39,4,115
"2529",20170109,"Jaleel Johnson","DT",75,316,22.8109589041096,5.38,28,19,4.75,100,7.64,4,109
"2530",20170091,"John Johnson","S",72,204,21.372602739726,4.61,37,14,4.18,119,6.72,3,91
"2531",20170182,"Aaron Jones","RB",69,208,22.4191780821918,4.56,37.5,16,4.2,127,6.82,5,182
"2532",20170198,"D.J. Jones","DT",72,321,22.2876712328767,5.04,28.5,25,4.66,108,7.73,6,198
"2533",20170037,"Zay Jones","WR",74,200,22.0958904109589,4.45,36.5,15,4.01,133,6.79,2,37
"2534",20170059,"Tanoh Kpassagnon","DE",79,289,22.8876712328767,4.83,30,23,4.69,128,7.46,2,59
"2535",20170038,"Forrest Lamp","OG",76,310,23.1972602739726,5,27.5,34,4.62,111,7.55,2,38
"2537",20170101,"Brendan Langley","DB",72,199,22.5479452054795,4.43,35.5,22,4.21,123,7.06,3,101
"2538",20170116,"Carl Lawson","DE",74,260,21.8465753424658,4.67,33,35,4.62,114,7.46,4,116
"2539",20170205,"Jeremiah Ledbetter","DE",75,280,22.9205479452055,4.84,32.5,29,4.47,113,7.55,6,205
"2541",20170217,"Corey Levin","OG",76,307,22.7260273972603,5.16,26.5,26,4.73,106,7.55,6,217
"2542",20170221,"Shalom Luani","S",72,202,22.7452054794521,4.55,31,12,4.21,116,6.87,7,221
"2544",20170128,"Josh Malone","WR",75,208,21.1178082191781,4.4,30.5,10,4.19,121,7.05,4,128
"2546",20170008,"Christian McCaffrey","RB",71,205,20.9041095890411,4.48,37.5,10,4.22,121,6.57,1,8
"2547",20170188,"Elijah McGuire","RB",70,214,22.9232876712329,4.53,36,15,4.56,120,7.26,6,188
"2548",20170026,"Takkarist McKinley","DE",74,250,21.5013698630137,4.59,33,24,4.32,122,7.48,1,26
"2550",20170147,"Jordan Morgan","OG",75,311,24.9753424657534,5.36,27,21,4.73,102,8.13,5,147
"2551",20170167,"Avery Moss","DE",75,271,22.6301369863014,4.79,32.5,14,4.62,114,7.25,5,167
"2552",20170064,"Taylor Moton","OT",77,325,22.7095890410959,5.18,30.5,23,4.58,109,7.73,2,64
"2553",20170196,"Al-Quadin Muhammad","DE",76,250,22.1013698630137,4.88,30.5,22,4.37,117,7.25,6,196
"2554",20170222,"Jalen Myrick","DB",71,200,22.1808219178082,4.28,37.5,13,4.22,124,7.06,7,222
"2555",20170029,"David Njoku","TE",76,246,20.813698630137,4.64,37.5,21,4.34,133,6.97,1,29
"2557",20170065,"Larry Ogunjobi","DT",74,305,22.9178082191781,4.97,32,26,4.72,116,7.55,3,65
"2560",20170114,"Samaje Perine","RB",71,235,21.6301369863014,4.65,33,30,4.37,116,7.26,4,114
"2562",20170058,"Ethan Pocic","C",78,309,21.7452054794521,5.15,27,26,4.81,107,7.89,2,58
"2563",20170214,"Elijah Qualls","DT",73,321,22.2246575342466,5.13,31.5,33,4.57,105,7.65,6,214
"2565",20170013,"Haason Reddick","LB",73,235,22.613698630137,4.52,36.5,24,5,133,7.01,1,13
"2567",20170206,"Sam Rogers","FB",70,235,22.0602739726027,4.93,32,19,4.34,114,7.27,6,206
"2569",20170199,"Chase Roullier","C",76,317,23.6958904109589,5.54,26.5,19,4.47,97,7.6,6,199
"2571",20170040,"Curtis Samuel","WR",71,195,20.7260273972603,4.31,37,18,4.33,119,7.09,2,40
"2574",20170045,"Adam Shaheen","TE",78,270,22.5260273972603,4.79,32.5,24,4.38,121,7.09,2,45
"2575",20170129,"David Sharpe","OT",78,343,21.5342465753425,5.44,20.5,19,4.78,97,7.87,4,129
"2577",20170122,"Nico Siragusa","OG",76,320,22.9835616438356,5.35,32,28,4.56,110,7.71,4,122
"2580",20170133,"Ryan Switzer","WR",68,185,22.4958904109589,4.51,32,11,4,116,6.77,4,133
"2581",20170097,"Cordrea Tankersley","DB",73,196,23.4547945205479,4.4,29.5,13,4.32,121,7,3,97
"2582",20170072,"Taywan Taylor","WR",71,203,22.172602739726,4.5,33.5,13,4.21,132,6.57,3,72
"2583",20170177,"Trent Taylor","WR",68,178,23.0109589041096,4.63,33,13,4.01,117,6.74,5,177
"2584",20170194,"Vincent Taylor","DT",75,296,23.3260273972603,5.07,28.5,26,4.59,108,7.58,6,194
"2585",20170190,"Sam Tevi","OT",77,315,22.4657534246575,5.27,26,15,4.6,107,7.84,6,190
"2587",20170003,"Solomon Thomas","DE",75,256,21.3698630136986,4.69,35,30,4.58,126,6.95,1,3
"2588",20170111,"Tedric Thompson","S",73,205,22.2849315068493,4.6,32.5,17,4.36,117,7.11,4,111
"2590",20170223,"Stevie Tu'ikolovatu","DT",73,320,25.8520547945205,5.45,24.5,28,4.65,91,7.83,7,223
"2592",20170030,"T.J. Watt","LB",76,252,22.4767123287671,4.69,37,21,4.78,128,6.79,1,30
"2593",20180018,"Jaire Alexander","DB",71,192,21.2301369863014,4.38,35,14,3.98,127,6.71,1,18
"2594",20180111,"Brian Allen","C",74,302,22.5643835616438,5.34,26.5,27,4.71,99,7.81,4,111
"2595",20180086,"Mark Andrews","TE",77,254,21.6575342465753,4.67,31,17,4.38,113,7.34,3,86
"2596",20180109,"Troy Apke","S",73,206,23.0657534246575,4.34,41,16,4.03,131,6.56,4,109
"2597",20180116,"Dorance Armstrong","DE",76,246,20.8986301369863,4.87,30,20,4.23,118,7.12,4,116
"2598",20180218,"Ade Aruna","LB",78,229,24.0219178082192,4.6,38.5,18,4.48,128,7.53,6,218
"2599",20180228,"Marcell Ateman","WR",76,220,23.6328767123288,4.62,34,13,4.25,121,7.07,7,228
"2600",20180118,"Anthony Averett","DB",72,185,23.427397260274,4.36,31.5,13,4.4,119,6.93,4,118
"2601",20180150,"Genard Avery","LB",73,255,23.0246575342466,4.59,36,26,4.36,124,6.9,5,150
"2602",20180131,"Kalen Ballage","RB",75,220,22.3671232876712,4.46,33.5,15,4.35,122,6.91,4,131
"2604",20180158,"Andrew Brown","DT",76,290,22.3452054794521,5.03,28,31,4.48,101,7.51,5,158
"2605",20180083,"Orlando Brown","OT",70,345,22.0054794520548,5.85,19.5,14,5.38,82,7.87,3,83
"2607",20180029,"Taven Bryan","DT",76,291,22.1479452054795,4.98,35,30,4.48,119,7.12,1,29
"2608",20180088,"Oren Burks","OLB",75,230,23.1232876712329,4.59,39.5,18,4.15,131,6.82,3,88
"2609",20180185,"Deon Cain","WR",73,210,21.7342465753425,4.43,33.5,11,4.37,115,6.71,6,185
"2610",20180191,"Dylan Cantrell","WR",75,212,23.8493150684932,4.59,38.5,18,4.03,130,6.56,6,191
"2611",20180094,"Alex Cappa","OG",79,305,23.2684931506849,5.39,26.5,24,4.84,97,8.04,3,94
"2614",20180005,"Bradley Chubb","DE",76,275,21.8602739726027,4.65,36,24,4.41,121,7.37,1,5
"2615",20180035,"Nick Chubb","RB",70,228,22.3534246575342,4.52,38.5,29,4.25,128,7.09,2,35
"2616",20180245,"Will Clapp","C",77,314,21.6219178082192,5.39,29,25,4.92,97,8.04,7,245
"2618",20180097,"Mason Cole","C",77,292,22.1013698630137,5.23,23.5,23,4.78,104,7.77,3,97
"2619",20180157,"Tyler Conklin","TE",76,240,22.7643835616438,4.8,38,18,4.23,120,7.13,5,157
"2620",20180033,"Austin Corbett","OG",76,305,22.3808219178082,5.15,28,19,4.5,106,7.87,2,33
"2621",20180103,"Keke Coutee","WR",71,180,21.3013698630137,4.43,34.5,14,4.15,113,6.93,4,103
"2622",20180153,"Tyrell Crosby","OG",77,310,22.6630136986301,5.23,30,17,4.77,105,7.89,5,153
"2623",20180152,"Dane Cruikshank","S",73,204,23.0219178082192,4.41,38.5,25,4.24,121,6.89,5,152
"2624",20180014,"Marcus Davenport","DE",79,255,21.6630136986301,4.58,33.5,22,4.41,124,7.2,1,14
"2627",20180192,"Jamil Demby","OG",77,335,21.8712328767123,5.58,23.5,17,4.95,98,7.86,6,192
"2628",20180120,"Will Dissly","TE",76,267,21.8219178082192,4.87,28,15,4.4,111,7.07,4,120
"2629",20180134,"Chase Edmonds","RB",69,210,22.0575342465753,4.55,34,19,4.07,122,6.79,4,134
"2631",20180019,"Leighton Vander Esch","LB",76,256,21.2301369863014,4.65,39.5,20,4.15,124,6.88,1,19
"2632",20180180,"Foley Fatukasi","DT",76,303,23.1698630136986,5.29,30,33,4.53,112,7.44,6,180
"2633",20180181,"Kylie Fitts","DE",76,265,23.5643835616438,4.69,32.5,31,4.19,117,6.88,6,181
"2636",20180135,"John Franklin-Myers","DL",76,283,21.6027397260274,4.75,33,26,4.48,113,7.36,4,135
"2637",20180071,"Royce Freeman","RB",72,238,22.1917808219178,4.54,34,17,4.16,118,6.9,3,71
"2638",20180081,"Michael Gallup","WR",73,200,22.0821917808219,4.51,36,10,4.37,122,6.95,3,81
"2639",20180085,"Rashaan Gaulden","S",73,193,23.2794520547945,4.61,30,8,4.33,119,7.16,3,85
"2640",20180042,"Mike Gesicki","TE",78,252,22.586301369863,4.54,41.5,22,4.1,129,6.76,2,42
"2641",20180213,"Colby Gossett","OG",68,311,22.8657534246575,5.2,25,32,4.83,103,7.6,6,213
"2643",20180114,"Da’Shawn Hand","DL",76,288,22.4712328767123,4.83,31.5,28,4.62,111,7.98,4,114
"2644",20180151,"Davontae Harris","DB",72,200,23.2849315068493,4.43,32.5,22,4.4,123,6.96,5,151
"2645",20180136,"Marquis Haynes","OLB",75,222,24.3835616438356,4.67,32,23,4.45,123,7.14,4,136
"2649",20180034,"Will Hernandez","OG",75,330,22.6712328767123,5.15,24,37,4.7,104,7.59,2,34
"2650",20180069,"B.J. Hill","DT",75,311,22.0383561643836,4.99,26.5,35,4.53,101,7.28,3,69
"2652",20180030,"Mike Hughes","DB",71,191,21.2246575342466,4.53,35.5,20,4.13,127,6.7,1,30
"2654",20180115,"Joel Iyiegbuniwe","LB",73,230,22.5616438356164,4.6,35,19,4.28,117,7.06,4,115
"2655",20180250,"Ryan Izzo","TE",77,250,22.3698630136986,4.94,33,18,4.43,110,7.15,7,250
"2656",20180045,"Josh Jackson","DB",73,192,22.0849315068493,4.56,38,18,4.03,123,6.86,2,45
"2657",20180251,"Justin Jackson","RB",71,190,22.0328767123288,4.52,38.5,13,4.07,122,6.81,7,251
"2658",20180230,"Leon Jacobs","LB",74,245,22.586301369863,4.48,34.5,26,4.44,122,7.14,7,230
"2659",20180240,"Richie James","WR",69,176,22.6630136986301,4.48,35.5,6,4.16,122,6.87,7,240
"2660",20180106,"Josey Jewell","LB",74,236,23.358904109589,4.82,33,18,4.27,117,6.8,4,106
"2661",20180121,"Taron Johnson","DB",72,175,21.7698630136986,4.5,33,17,4.28,118,7.03,4,121
"2662",20180084,"Justin Jones","DT",74,309,21.6821917808219,5.09,29,24,4.74,104,7.82,3,84
"2663",20180183,"Sam Jones","C",77,290,22.2,5.32,27,28,4.86,101,7.92,6,183
"2664",20180214,"Peter Kalambayi","LB",75,236,22.8575342465753,4.57,34,19,4.36,121,7.13,6,214
"2666",20180047,"Christian Kirk","WR",71,200,21.4575342465753,4.47,35.5,20,4.45,115,7.09,2,47
"2667",20180041,"Harold Landry","LB",75,250,21.9123287671233,4.64,36,24,4.19,119,6.88,2,41
"2668",20180232,"James Looney","DE",75,280,22.972602739726,4.89,35.5,28,4.37,113,7.32,7,232
"2669",20180125,"Avonte Maddox","DB",69,180,22.0931506849315,4.39,37,13,4,125,6.51,4,125
"2670",20180138,"Cole Madison","OG",77,314,23.372602739726,5.33,28.5,26,4.88,97,7.86,5,138
"2674",20180198,"Kahlil McKenzie","OG",75,320,21.3315068493151,5.15,29.5,26,4.68,105,7.94,6,198
"2676",20180024,"D.J. Moore","WR",71,215,21.0547945205479,4.42,39.5,15,4.07,132,6.95,1,24
"2677",20180133,"J’Mon Moore","WR",75,205,22.9506849315068,4.6,38,21,4.04,120,6.56,4,133
"2679",20180154,"Siran Neal","S",73,205,23.7506849315069,4.56,40.5,17,4.28,122,7,5,154
"2680",20180075,"Derrick Nnadi","DT",73,317,21.986301369863,5.38,27,25,5.02,96,8.15,3,75
"2681",20180100,"Dorian O'Daniel","LB",73,220,23.6657534246575,4.61,32,21,4.07,119,6.64,3,100
"2683",20180155,"Scott Quessenberry","C",75,288,23.1178082191781,5.09,33.5,25,4.69,111,7.5,5,155
"2684",20180256,"Trey Quinn","WR",72,202,22.4082191780822,4.55,33.5,17,4.19,116,6.91,7,256
"2685",20180068,"Justin Reid","S",73,195,21.213698630137,4.4,36.5,16,4.15,128,6.65,3,68
"2686",20180178,"Christian Sam","LB",74,237,21.9068493150685,4.75,32,28,4.25,114,7.03,6,178
"2687",20180165,"Jaylen Samuels","TE",77,225,21.7890410958904,4.54,34.5,18,4.28,121,6.93,5,165
"2688",20180137,"Dalton Schultz","TE",78,242,21.813698630137,4.75,32,15,4.4,120,7,4,137
